checkin_id	created_at	checkin_comment	rating_score	user_id	user_name	beer_id	beer_name	beer_style	beer_slug	beer_abv	beer_link	brewery_id	brewery_name	brewery_type	brewery_country	brewery_city	brewery_link	source_app	toasts_count	venue_id	venue_name	venue_country	venue_city	venue_lat	venue_lng	avg_rating	ratings_count	checkins_count
930690238	15/08/2020 01:36:50 p. m.	Горечи многовато	3.5	1279815	gruntoff	3897046	Later Bitches	Wheat Beer - American Pale Wheat	valaduta-brovar-later-bitches	4.5	https://untappd.com/b/valaduta-brovar-later-bitches/3897046	394850	Valaduta Brovar	Nano Brewery	Belarus	Володута	https://untappd.com/ValadutaBrovar	Untappd for iPhone - (V2)	0	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	3.91	229.0	261.0
930687843	15/08/2020 01:34:25 p. m.	Хмель не оч	3.75	1279815	gruntoff	3916480	Mroiva: HBC 472	Pale Ale - New England	malanka-mroiva-hbc-472	3.8	https://untappd.com/b/malanka-mroiva-hbc-472/3916480	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	0	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	4.18	187.0	203.0
930687458	15/08/2020 01:34:01 p. m.		4.0	1279815	gruntoff	3915035	VIOLET BEAR	Sour - Fruited	bierbank-violet-bear	4.9	https://untappd.com/b/bierbank-violet-bear/3915035	28890	BIERBANK	Micro Brewery	Belarus	Минск	https://untappd.com/Bierbank	Untappd for iPhone - (V2)	0	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	3.75	117.0	126.0
930133196	14/08/2020 03:07:48 p. m.		4.0	1279815	gruntoff	3168288	Гармония	Sour - Fruited	brewlok-brewery-garmoniya	5.5	https://untappd.com/b/brewlok-brewery-garmoniya/3168288	210255	Brewlok Brewery 	Micro Brewery	Russia	Voronezh	https://untappd.com/Brewlokbrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.87	2480.0	2811.0
930052825	14/08/2020 01:30:01 p. m.		4.25	1279815	gruntoff	3891992	Spirit	Sour - Fruited	jungle-brewery-spirit	5.0	https://untappd.com/b/jungle-brewery-spirit/3891992	270981	Jungle Brewery	Micro Brewery	Belarus	Юзуфово	https://untappd.com/JungleBrewery	Untappd for iPhone - (V2)	0	5882645.0	1067 Piva & Ezha	Беларусь	Мінск	53.896	27.554	4.26	411.0	499.0
929727654	13/08/2020 04:13:38 p. m.		4.0	1279815	gruntoff	4473	Guinness Draught	Stout - Irish Dry	guinness-guinness-draught	4.2	https://untappd.com/b/guinness-guinness-draught/4473	49	Guinness	Macro Brewery	Ireland	Saint James' Gate	https://untappd.com/Guinness	Untappd for iPhone - (V2)	0	1597089.0	Royal Oak Pub	Беларусь	Мінск	53.914	27.565	3.78	692439.0	2430000.0
929255229	12/08/2020 05:17:16 a. m.		3.75	1279815	gruntoff	3881439	TECHNO	IPA - American	atmosphere-brewery-techno	6.5	https://untappd.com/b/atmosphere-brewery-techno/3881439	324098	Atmosphere Brewery	Micro Brewery	Russia	Zelenograd	https://untappd.com/Atmosphere_Brewery	Untappd for iPhone - (V2)	0	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	3.7	196.0	208.0
929255194	12/08/2020 05:16:31 a. m.		4.0	1279815	gruntoff	3640183	Beyond the Pale	Pale Ale - New England	stamm-brewing-beyond-the-pale	5.5	https://untappd.com/b/stamm-brewing-beyond-the-pale/3640183	44976	Stamm Brewing	Micro Brewery	Russia	Красная Пахра	https://untappd.com/StammBeer	Untappd for iPhone - (V2)	0	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	3.89	2505.0	2864.0
928022826	08/08/2020 03:35:33 p. m.	Кукумбер, переодевайся, мы тебя узнали!	3.25	1279815	gruntoff	3560233	Jazz And Juice Grapefruit	IPA - American	jaws-brewery-jazz-and-juice-grapefruit	6.5	https://untappd.com/b/jaws-brewery-jazz-and-juice-grapefruit/3560233	29772	Jaws Brewery	Micro Brewery	Russia	Zarechnyy	https://untappd.com/JawsBrew	Untappd for iPhone - (V2)	0	9917985.0	Untappd at Home	United States		34.235	-77.948	3.81	1281.0	1409.0
928021410	08/08/2020 03:34:08 p. m.		4.0	1279815	gruntoff	3908156	Tap 28 (Rule 5 Year Special)	IPA - New England	zagovor-brewery-tap-28-rule-5-year-special	6.0	https://untappd.com/b/zagovor-brewery-tap-28-rule-5-year-special/3908156	135208	Zagovor Brewery	Micro Brewery	Russia	Moscow	https://untappd.com/ZagovorBrewery	Untappd for iPhone - (V2)	0	9917985.0	Untappd at Home	United States		34.235	-77.948	4.11	1337.0	1474.0
928003946	08/08/2020 03:17:26 p. m.		4.0	1279815	gruntoff	3636271	OverPeach	Sour - Fruited Gose	paradox-overpeach	6.8	https://untappd.com/b/paradox-overpeach/3636271	116251	Paradox	Contract Brewery	Russia	Saint Petersburg	https://untappd.com/paradox-beer	Untappd for iPhone - (V2)	0	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	3.9	445.0	483.0
927953898	08/08/2020 02:29:42 p. m.		3.75	1279815	gruntoff	3855012	Житие мое / Zhitie moe	Sour - Gose	brewlok-brewery-zhitie-moe-zhitie-moe	6.8	https://untappd.com/b/brewlok-brewery-zhitie-moe-zhitie-moe/3855012	210255	Brewlok Brewery 	Micro Brewery	Russia	Voronezh	https://untappd.com/Brewlokbrewery	Untappd for iPhone - (V2)	1	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	3.7	224.0	238.0
927891784	08/08/2020 01:26:40 p. m.		3.75	1279815	gruntoff	248057	St. Anton Black Currant Cider (Черная Смородина)	Cider - Other Fruit	yablochny-spas-yablochnyj-spas-st-anton-black-currant-cider-chernaya-smorodina	5.0	https://untappd.com/b/yablochny-spas-yablochnyj-spas-st-anton-black-currant-cider-chernaya-smorodina/248057	42694	Yablochny Spas (Яблочный Спас)	Cidery	Russia	Suvorov	https://untappd.com/StAntonBrewery	Untappd for iPhone - (V2)	0	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	3.76	876.0	1224.0
927891313	08/08/2020 01:26:10 p. m.	Разбуры	3.75	1279815	gruntoff	3904582	Broken Wall	Pale Ale - American	verden-brewery-broken-wall	5.5	https://untappd.com/b/verden-brewery-broken-wall/3904582	439564	Verden Brewery	Contract Brewery	Belarus		https://untappd.com/VerdenBrewery	Untappd for iPhone - (V2)	0	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	3.94	168.0	181.0
927534018	07/08/2020 07:28:03 p. m.		4.0	1279815	gruntoff	3830830	Tropical Slasher	Sour - Fruited	selfmade-brewery-tropical-slasher	7.0	https://untappd.com/b/selfmade-brewery-tropical-slasher/3830830	325536	Selfmade Brewery	Micro Brewery	Russia	Moscow	https://untappd.com/Selfmade_Brewery	Untappd for iPhone - (V2)	0	9728561.0	CO2 by BEERCAP	Беларусь	Мінск	53.897	27.556	4.05	1981.0	2192.0
927533495	07/08/2020 07:27:19 p. m.		3.75	1279815	gruntoff	3897048	Props: Amarillo	Pale Ale - New England	valaduta-brovar-props-amarillo	6.0	https://untappd.com/b/valaduta-brovar-props-amarillo/3897048	394850	Valaduta Brovar	Nano Brewery	Belarus	Володута	https://untappd.com/ValadutaBrovar	Untappd for iPhone - (V2)	1	9728561.0	CO2 by BEERCAP	Беларусь	Мінск	53.897	27.556	3.96	236.0	261.0
927533156	07/08/2020 07:26:49 p. m.		4.0	1279815	gruntoff	3891981	Weekend Warrior	IPA - Imperial / Double	jungle-brewery-weekend-warrior	8.0	https://untappd.com/b/jungle-brewery-weekend-warrior/3891981	270981	Jungle Brewery	Micro Brewery	Belarus	Юзуфово	https://untappd.com/JungleBrewery	Untappd for iPhone - (V2)	0	5882645.0	1067 Piva & Ezha	Беларусь	Мінск	53.896	27.554	4.24	421.0	467.0
927532891	07/08/2020 07:26:25 p. m.		4.25	1279815	gruntoff	3891992	Spirit	Sour - Fruited	jungle-brewery-spirit	5.0	https://untappd.com/b/jungle-brewery-spirit/3891992	270981	Jungle Brewery	Micro Brewery	Belarus	Юзуфово	https://untappd.com/JungleBrewery	Untappd for iPhone - (V2)	0	5882645.0	1067 Piva & Ezha	Беларусь	Мінск	53.896	27.554	4.26	411.0	499.0
927348059	07/08/2020 03:23:15 p. m.		4.0	1279815	gruntoff	3702644	Pop My Cherry (Lambic)	Lambic - Fruit	bierbank-pop-my-cherry-lambic	6.7	https://untappd.com/b/bierbank-pop-my-cherry-lambic/3702644	28890	BIERBANK	Micro Brewery	Belarus	Минск	https://untappd.com/Bierbank	Untappd for iPhone - (V2)	0	9948535.0	MJØD “Craft beer & food”	Беларусь	Мінск	53.897	27.548	3.93	252.0	287.0
927347327	07/08/2020 03:22:22 p. m.	Gotta catch em all	4.0	1279815	gruntoff	3892942	Vierym	IPA - American	carousel-brewery-vierym	6.0	https://untappd.com/b/carousel-brewery-vierym/3892942	410270	Carousel Brewery	Contract Brewery	Belarus	Минск	https://untappd.com/CarouselBrewery	Untappd for iPhone - (V2)	1	9948535.0	MJØD “Craft beer & food”	Беларусь	Мінск	53.897	27.548	4.36	119.0	141.0
927298445	07/08/2020 02:24:39 p. m.		4.0	1279815	gruntoff	2541861	Pfeffer Symphonie	Sour - Gose	fff-brew-pfeffer-symphonie	5.5	https://untappd.com/b/fff-brew-pfeffer-symphonie/2541861	324549	FFF BREW	Contract Brewery	Russia	Moscow	https://untappd.com/FFFBREW	Untappd for iPhone - (V2)	0	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	3.97	992.0	1139.0
927298200	07/08/2020 02:24:22 p. m.		4.0	1279815	gruntoff	2366528	Oodles of Labradoodles	IPA - New England	af-brew-oodles-of-labradoodles	6.7	https://untappd.com/b/af-brew-oodles-of-labradoodles/2366528	38368	AF Brew	Micro Brewery	Russia	Saint Petersburg	https://untappd.com/AntiFactory	Untappd for iPhone - (V2)	0	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	3.99	7228.0	9053.0
927297848	07/08/2020 02:23:53 p. m.		3.75	1279815	gruntoff	427778	American Pale Ale	Pale Ale - American	stamm-beer-american-pale-ale	4.7	https://untappd.com/b/stamm-beer-american-pale-ale/427778	44976	Stamm Brewing	Micro Brewery	Russia	Красная Пахра	https://untappd.com/StammBeer	Untappd for iPhone - (V2)	0	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	3.78	5239.0	7580.0
927237069	07/08/2020 01:06:08 p. m.	Где бейдж за International beer day?	4.25	1279815	gruntoff	3903625	Imža: Smurodzina	Sour - Fruited Berliner Weisse	malanka-imza-smurodzina	3.0	https://untappd.com/b/malanka-imza-smurodzina/3903625	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	1	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.28	215.0	247.0
926944713	06/08/2020 05:55:28 p. m.		4.25	1279815	gruntoff	3144655	Neon Fields: Passion Fruit, Raspberry & Black Currant	Sour - Fruited	paradox-neon-fields-passion-fruit-raspberry-and-black-currant	6.5	https://untappd.com/b/paradox-neon-fields-passion-fruit-raspberry-and-black-currant/3144655	116251	Paradox	Contract Brewery	Russia	Saint Petersburg	https://untappd.com/paradox-beer	Untappd for iPhone - (V2)	0	7372613.0	TouchSoft	Беларусь	Мінск	53.945	27.607	3.99	712.0	773.0
926897930	06/08/2020 04:23:18 p. m.		4.25	1279815	gruntoff	2678430	Saturday Sour	Sour - Fruited Berliner Weisse	plan-b-brewery-saturday-sour	5.0	https://untappd.com/b/plan-b-brewery-saturday-sour/2678430	104878	Plan B Brewery	Micro Brewery	Russia	Yaroslavl	https://untappd.com/Plan_B_Brewery	Untappd for iPhone - (V2)	1	7372613.0	TouchSoft	Беларусь	Мінск	53.945	27.607	3.69	1431.0	1658.0
926887991	06/08/2020 04:03:28 p. m.		3.25	1279815	gruntoff	3895482	Welcome 2 Idaho	IPA - American	13-litar-welcome-2-idaho	6.7	https://untappd.com/b/13-litar-welcome-2-idaho/3895482	58520	13 Litar	Micro Brewery	Belarus	д. Теребунь	https://untappd.com/13Litar	Untappd for iPhone - (V2)	0	7372613.0	TouchSoft	Беларусь	Мінск	53.945	27.607	3.95	123.0	133.0
926877047	06/08/2020 03:42:11 p. m.		4.0	1279815	gruntoff	3121201	Neon Fields: Mango, Peach & Cinnamon	Sour - Fruited	paradox-neon-fields-mango-and-peach	6.0	https://untappd.com/b/paradox-neon-fields-mango-and-peach/3121201	116251	Paradox	Contract Brewery	Russia	Saint Petersburg	https://untappd.com/paradox-beer	Untappd for iPhone - (V2)	0	7372613.0	TouchSoft	Беларусь	Мінск	53.945	27.607	3.92	1494.0	1659.0
926876305	06/08/2020 03:40:41 p. m.	Big bada-boom	0.0	1279815	gruntoff	3840474	Balloon	Sour - Fruited	red-button-brewery-balloon	6.0	https://untappd.com/b/red-button-brewery-balloon/3840474	241689	Red Button Brewery	Micro Brewery	Russia	Moscow	https://untappd.com/RedButtonBrewery	Untappd for iPhone - (V2)	1	7372613.0	TouchSoft	Беларусь	Мінск	53.945	27.607	4.24	418.0	471.0
926873661	06/08/2020 03:35:45 p. m.		3.75	1279815	gruntoff	3886506	Culture Vulture	IPA - New England	stamm-brewing-culture-vulture	6.5	https://untappd.com/b/stamm-brewing-culture-vulture/3886506	44976	Stamm Brewing	Micro Brewery	Russia	Красная Пахра	https://untappd.com/StammBeer	Untappd for iPhone - (V2)	0	7372613.0	TouchSoft	Беларусь	Мінск	53.945	27.607	3.67	1135.0	1238.0
926867932	06/08/2020 03:25:19 p. m.		4.0	1279815	gruntoff	1973701	Tomato Gose	Sour - Fruited Gose	salden-s-brewery-tomato-gose	5.0	https://untappd.com/b/salden-s-brewery-tomato-gose/1973701	95242	Salden's Brewery	Micro Brewery	Russia	Tula	https://untappd.com/Saldens	Untappd for iPhone - (V2)	0	7372613.0	TouchSoft	Беларусь	Мінск	53.945	27.607	3.88	5599.0	7618.0
926866277	06/08/2020 03:22:20 p. m.		4.0	1279815	gruntoff	3726938	Smoothie You Deserve: Pineapple, Guava & Mango	Sour - Fruited	dieta-dieta-smoothie-you-deserve-pineapple-guava-and-mango	7.5	https://untappd.com/b/dieta-dieta-smoothie-you-deserve-pineapple-guava-and-mango/3726938	391808	DIETA / ДИЕТА	Contract Brewery	Russia	Saint Petersburg	https://untappd.com/dietabrewery	Untappd for iPhone - (V2)	0	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	4.26	1133.0	1281.0
926864214	06/08/2020 03:18:41 p. m.		4.0	1279815	gruntoff	3903625	Imža: Smurodzina	Sour - Fruited Berliner Weisse	malanka-imza-smurodzina	3.0	https://untappd.com/b/malanka-imza-smurodzina/3903625	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	1	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	4.28	215.0	247.0
926863162	06/08/2020 03:16:51 p. m.		3.75	1279815	gruntoff	3892943	Možam	IPA - Imperial / Double	carousel-brewery-mozam	8.0	https://untappd.com/b/carousel-brewery-mozam/3892943	410270	Carousel Brewery	Contract Brewery	Belarus	Минск	https://untappd.com/CarouselBrewery	Untappd for iPhone - (V2)	1	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	4.35	84.0	105.0
926862278	06/08/2020 03:15:08 p. m.		4.0	1279815	gruntoff	3892945	Pieramožam	IPA - American	carousel-brewery-pieramozam	6.9	https://untappd.com/b/carousel-brewery-pieramozam/3892945	410270	Carousel Brewery	Contract Brewery	Belarus	Минск	https://untappd.com/CarouselBrewery	Untappd for iPhone - (V2)	1	5103706.0	Пивной Фей - Beer Fairy	Беларусь	Minsk	53.94	27.598	4.09	115.0	140.0
926524188	05/08/2020 03:13:04 p. m.		4.0	1279815	gruntoff	3895350	Kava: Brazil Da Lagoa	Stout - Imperial / Double Coffee	malanka-kava-brazil-da-lagoa	10.5	https://untappd.com/b/malanka-kava-brazil-da-lagoa/3895350	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	2	9977160.0	Жажда	Беларусь	Мінск	53.895	27.551	4.44	226.0	261.0
926523996	05/08/2020 03:12:36 p. m.		4.25	1279815	gruntoff	3262659	Isotropy	Sour - Fruited Gose	zagovor-brewery-isotropy	4.5	https://untappd.com/b/zagovor-brewery-isotropy/3262659	135208	Zagovor Brewery	Micro Brewery	Russia	Moscow	https://untappd.com/ZagovorBrewery	Untappd for iPhone - (V2)	0	9977160.0	Жажда	Беларусь	Мінск	53.895	27.551	4.02	1779.0	2072.0
926499553	05/08/2020 02:18:30 p. m.		3.75	1279815	gruntoff	2153709	Komplott: Passion Fruit & Raspberry	Sour - Fruited	zagovor-brewery-komplott-passion-fruit-and-raspberry	5.0	https://untappd.com/b/zagovor-brewery-komplott-passion-fruit-and-raspberry/2153709	135208	Zagovor Brewery	Micro Brewery	Russia	Moscow	https://untappd.com/ZagovorBrewery	Untappd for iPhone - (V2)	0	9977160.0	Жажда	Беларусь	Мінск	53.895	27.551	4.03	1142.0	1314.0
926468225	05/08/2020 01:04:53 p. m.		3.5	1279815	gruntoff	2626346	Vivizero	Cider - Dry	bullevie-vivizero	5.5	https://untappd.com/b/bullevie-vivizero/2626346	357947	Bullevie	Cidery	Russia	Saint Petersburg	https://untappd.com/Bullevie_Cidre	Untappd for iPhone - (V2)	0	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	3.58	567.0	648.0
926467741	05/08/2020 01:03:41 p. m.		4.0	1279815	gruntoff	2621568	Blast Beat: DDH+Lupulin Powder	IPA - Imperial / Double New England	zagovor-brewery-blast-beat-ddh-lupulin-powder	8.0	https://untappd.com/b/zagovor-brewery-blast-beat-ddh-lupulin-powder/2621568	135208	Zagovor Brewery	Micro Brewery	Russia	Moscow	https://untappd.com/ZagovorBrewery	Untappd for iPhone - (V2)	0	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.11	2640.0	3198.0
926447980	05/08/2020 12:10:31 p. m.		4.25	1279815	gruntoff	3582917	3 in 1 Super Sour	Sour - Fruited	stamm-brewing-3-in-1-super-sour	7.0	https://untappd.com/b/stamm-brewing-3-in-1-super-sour/3582917	44976	Stamm Brewing	Micro Brewery	Russia	Красная Пахра	https://untappd.com/StammBeer	Untappd for iPhone - (V2)	1	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.23	6642.0	7985.0
926447903	05/08/2020 12:10:16 p. m.		4.0	1279815	gruntoff	3903625	Imža: Smurodzina	Sour - Fruited Berliner Weisse	malanka-imza-smurodzina	3.0	https://untappd.com/b/malanka-imza-smurodzina/3903625	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	1	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.28	215.0	247.0
926215741	04/08/2020 02:08:17 p. m.		3.25	1279815	gruntoff	2016241	LIDSKAE® Radler Lemon	Shandy / Radler	lidskoe-pivo-lidskoe-pivo-lidskae-radler-lemon	1.7	https://untappd.com/b/lidskoe-pivo-lidskoe-pivo-lidskae-radler-lemon/2016241	33625	Lidskoe Pivo (Лидское Пиво)	Macro Brewery	Belarus	Lida	https://untappd.com/LidskaePiva	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.17	316.0	387.0
926215452	04/08/2020 02:07:33 p. m.		3.75	1279815	gruntoff	2231677	Hoppy Milk	Pale Ale - Milkshake	stamm-beer-hoppy-milk	4.7	https://untappd.com/b/stamm-beer-hoppy-milk/2231677	44976	Stamm Brewing	Micro Brewery	Russia	Красная Пахра	https://untappd.com/StammBeer	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.85	6609.0	8558.0
925998155	03/08/2020 03:48:16 p. m.	Бархатное говно потихоньку реабилитируется	3.0	1279815	gruntoff	284191	LIDSKAE Aksamitnae (ЛІДСКАЕ Аксамітнае)	Lager - Munich Dunkel	lidskoe-pivo-lidskoe-pivo-lidskae-aksamitnae-lidskae-aksamitnae	4.8	https://untappd.com/b/lidskoe-pivo-lidskoe-pivo-lidskae-aksamitnae-lidskae-aksamitnae/284191	33625	Lidskoe Pivo (Лидское Пиво)	Macro Brewery	Belarus	Lida	https://untappd.com/LidskaePiva	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.18	2972.0	4892.0
925112113	01/08/2020 03:00:59 p. m.		4.0	1279815	gruntoff	3874370	Jungle In A Big City	Sour - Fruited	zagovor-brewery-jungle-in-a-big-city	6.0	https://untappd.com/b/zagovor-brewery-jungle-in-a-big-city/3874370	135208	Zagovor Brewery	Micro Brewery	Russia	Moscow	https://untappd.com/ZagovorBrewery	Untappd for iPhone - (V2)	2	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.08	1775.0	1954.0
925081292	01/08/2020 02:31:32 p. m.		3.75	1279815	gruntoff	3250632	Kiss the Dust! DDH Citra+Simcoe	IPA - Sour	af-brew-kiss-the-dust-ddh-citra-simcoe	8.0	https://untappd.com/b/af-brew-kiss-the-dust-ddh-citra-simcoe/3250632	38368	AF Brew	Micro Brewery	Russia	Saint Petersburg	https://untappd.com/AntiFactory	Untappd for iPhone - (V2)	0	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	3.92	3824.0	4315.0
925080520	01/08/2020 02:30:47 p. m.		3.75	1279815	gruntoff	2401357	Hoppymilk Milkshake Guava	Pale Ale - Milkshake	stamm-brewing-hoppymilk-milkshake-guava	4.7	https://untappd.com/b/stamm-brewing-hoppymilk-milkshake-guava/2401357	44976	Stamm Brewing	Micro Brewery	Russia	Красная Пахра	https://untappd.com/StammBeer	Untappd for iPhone - (V2)	0	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.01	3213.0	3792.0
924981544	01/08/2020 12:45:43 p. m.		3.75	1279815	gruntoff	3864020	Lampone	Sour - Fruited	hausmann-brewery-lampone	7.0	https://untappd.com/b/hausmann-brewery-lampone/3864020	275420	Hausmann Brewery	Micro Brewery	Russia	Pervouralsk	https://untappd.com/HausmannBrewery	Untappd for iPhone - (V2)	1	9977160.0	Жажда	Беларусь	Мінск	53.895	27.551	3.96	269.0	286.0
924963199	01/08/2020 12:23:59 p. m.	И попил и зубы почистил	2.0	1279815	gruntoff	3300416	Heartless Bitch 2.0	Cider - Other Fruit	gravity-project-heartless-bitch-2-0	4.5	https://untappd.com/b/gravity-project-heartless-bitch-2-0/3300416	386988	Gravity Project	Cidery	Russia	Saint Petersburg	https://untappd.com/GravityProject	Untappd for iPhone - (V2)	0	9977160.0	Жажда	Беларусь	Мінск	53.895	27.551	3.87	656.0	744.0
924958693	01/08/2020 12:18:24 p. m.		3.0	1279815	gruntoff	3871365	Smoothie Point: Peach	Cider - Herbed / Spiced / Hopped	toksovskaya-sidreriya-on-the-bones-smoothie-point-peach	4.5	https://untappd.com/b/toksovskaya-sidreriya-on-the-bones-smoothie-point-peach/3871365	75763	Токсовская Сидрерия (On The Bones)	Contract Brewery	Russia	Saint Petersburg	https://untappd.com/onthebones	Untappd for iPhone - (V2)	0	9977160.0	Жажда	Беларусь	Мінск	53.895	27.551	3.64	244.0	258.0
924601755	31/07/2020 06:03:10 p. m.		4.0	1279815	gruntoff	3891992	Spirit	Sour - Fruited	jungle-brewery-spirit	5.0	https://untappd.com/b/jungle-brewery-spirit/3891992	270981	Jungle Brewery	Micro Brewery	Belarus	Юзуфово	https://untappd.com/JungleBrewery	Untappd for iPhone - (V2)	0	5882645.0	1067 Piva & Ezha	Беларусь	Мінск	53.896	27.554	4.26	411.0	499.0
924584621	31/07/2020 05:39:12 p. m.		4.25	1279815	gruntoff	3886540	Neowise	IPA - New England	zagovor-brewery-neowise	6.0	https://untappd.com/b/zagovor-brewery-neowise/3886540	135208	Zagovor Brewery	Micro Brewery	Russia	Moscow	https://untappd.com/ZagovorBrewery	Untappd for iPhone - (V2)	1	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.0	1624.0	1817.0
924580275	31/07/2020 05:33:17 p. m.		4.0	1279815	gruntoff	3806507	Idol	Sour - Fruited	4it-6r3w3ry-idol	4.5	https://untappd.com/b/4it-6r3w3ry-idol/3806507	446185	4IT 6r3w3ry	Contract Brewery	Belarus		https://untappd.com/4IT6r3w3ry	Untappd for iPhone - (V2)	1	9728561.0	CO2 by BEERCAP	Беларусь	Мінск	53.897	27.556	4.11	239.0	277.0
924579989	31/07/2020 05:32:55 p. m.		4.25	1279815	gruntoff	1432017	Sour Passion Party	Sour - Fruited	stamm-brewing-sour-passion-party	6.0	https://untappd.com/b/stamm-brewing-sour-passion-party/1432017	44976	Stamm Brewing	Micro Brewery	Russia	Красная Пахра	https://untappd.com/StammBeer	Untappd for iPhone - (V2)	1	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.15	8170.0	10938.0
924522763	31/07/2020 04:14:50 p. m.		4.5	1279815	gruntoff	3169381	Daenerys	Sour - Fruited	stamm-brewing-daenerys	6.0	https://untappd.com/b/stamm-brewing-daenerys/3169381	44976	Stamm Brewing	Micro Brewery	Russia	Красная Пахра	https://untappd.com/StammBeer	Untappd for iPhone - (V2)	1	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	4.33	4700.0	6116.0
924483516	31/07/2020 03:24:04 p. m.		3.75	1279815	gruntoff	2626348	Brexit	Cider - Traditional	bullevie-brexit	5.5	https://untappd.com/b/bullevie-brexit/2626348	357947	Bullevie	Cidery	Russia	Saint Petersburg	https://untappd.com/Bullevie_Cidre	Untappd for iPhone - (V2)	1	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	3.55	555.0	641.0
924482281	31/07/2020 03:22:30 p. m.		4.0	1279815	gruntoff	2926966	St. Anton Watermelon Cider (Арбуз)	Cider - Other Fruit	yablochny-spas-yablochnyj-spas-st-anton-watermelon-cider-arbuz	5.0	https://untappd.com/b/yablochny-spas-yablochnyj-spas-st-anton-watermelon-cider-arbuz/2926966	42694	Yablochny Spas (Яблочный Спас)	Cidery	Russia	Suvorov	https://untappd.com/StAntonBrewery	Untappd for iPhone - (V2)	1	10029461.0	White Crow Multitap	Беларусь	Минск	53.901	27.554	3.34	192.0	208.0
924404829	31/07/2020 01:46:55 p. m.		3.75	1279815	gruntoff	3844660	DIRTY WALLS	Sour - Fruited Gose	bakunin-brewing-co-dirty-walls	6.8	https://untappd.com/b/bakunin-brewing-co-dirty-walls/3844660	73864	Bakunin Brewing Co.	Micro Brewery	Russia	Saint Petersburg	https://untappd.com/BakuninBrewery	Untappd for iPhone - (V2)	2	9991241.0	Punchiller	Беларусь	Мінск	53.905	27.451	3.48	668.0	730.0
924374307	31/07/2020 01:05:07 p. m.		4.25	1279815	gruntoff	3884902	Strava: Cadziki	Sour - Other	malanka-strava-cadziki	4.0	https://untappd.com/b/malanka-strava-cadziki/3884902	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	3	9991241.0	Punchiller	Беларусь	Мінск	53.905	27.451	4.25	185.0	217.0
